endTime,artistName,trackName,msPlayed
11/4/19 10:34,Son Little,The River,273949
11/4/19 10:37,Lizzo,Good as Hell,159735
11/4/19 10:41,Courtney Barnett,Pedestrian at Best,230560
11/4/19 10:45,The Wood Brothers,Luckiest Man,233666
11/4/19 10:49,Lianne La Havas,Green & Gold,278200
11/4/19 10:53,The Beths,Future Me Hates Me,245813
11/4/19 11:00,Kanye West,Monster,378893
11/4/19 11:00,The Internet,Get Away,1288
11/6/19 16:24,Courtney Barnett,Keep On,267346
11/6/19 16:27,Lucy Dacus,Last Christmas,161811
11/6/19 16:31,Lucy Dacus,Forever Half Mast,242488
11/6/19 16:34,The Ballroom Thieves,Love Is Easy,200280
11/6/19 16:34,The Ballroom Thieves,Love Is Easy - Acoustic,17975
11/6/19 16:39,Lykke Li,I Follow Rivers - The Magician Remix,280069
11/6/19 16:41,Lykke Li,sex money feelings die,139840
11/6/19 16:46,Courtney Barnett,Houses - Recorded at Spotify Studios NYC,254880
11/6/19 16:50,Haley Heynderickx,The Bug Collector,228459
11/6/19 16:52,Lucy Dacus,I Don't Wanna Be Funny Anymore,163292
11/6/19 16:56,Julien Baker,Souvenir,212467
11/6/19 23:48,PUP,Morbid Stuff,5758
11/7/19 13:05,PUP,Reservoir,1834
11/7/19 13:07,PUP,"If This Tour Doesn't Kill You, I Will",138813
11/7/19 13:08,PUP,Guilt Trip,41848
11/7/19 13:11,PUP,Dark Days,206786
11/7/19 13:16,PUP,Yukon,326040
11/7/19 13:19,PUP,Mabu,128613
11/7/19 13:21,PUP,Back Against the Wall,146360
11/7/19 13:24,PUP,Factories,5493
11/7/19 13:24,PUP,Never Try,1091
11/7/19 13:24,PUP,Lionheart,161000
11/7/19 13:24,PUP,Cul-De-Sac,8057
11/7/19 13:28,PUP,Familiar Patterns,219840
11/7/19 15:39,PUP,The Coast,23910
11/7/19 15:42,Lykke Li,Unchained Melody,156000
11/7/19 15:47,Michigander,"East Chicago, IN",316679
11/7/19 15:51,Birdtalker,Heavy,264150
11/7/19 15:54,Calexico,Father Mountain,174053
11/7/19 15:58,Brandi Carlile,Wherever is Your Heart,230108
11/7/19 16:01,Brandi Carlile,Love Songs,188613
11/7/19 16:02,Karen Dalton,I Love You More Than Words Can Say,15590
11/7/19 16:32,Michigander,"East Chicago, IN",256279
11/7/19 16:36,Sufjan Stevens,Mystery of Love (From the Original Motion Picture “Call Me by Your Name”),248964
11/7/19 16:42,Sufjan Stevens,Chicago,364613
11/7/19 16:44,Sufjan Stevens,Visions of Gideon,1718
11/7/19 16:44,Sufjan Stevens,Mystery of Love (From the Original Motion Picture “Call Me by Your Name”),1137
11/7/19 16:44,Sufjan Stevens,The Only Thing,97601
11/7/19 16:44,Sufjan Stevens,Should Have Known Better,1323
11/7/19 16:47,Sufjan Stevens,To Be Alone With You,168040
11/7/19 16:51,Sufjan Stevens,Visions of Gideon,247808
11/7/19 16:57,Sufjan Stevens,Casimir Pulaski Day,353946
11/7/19 16:59,Sufjan Stevens,Futile Devices,133266
11/7/19 17:02,Sufjan Stevens,The Dress Looks Nice on You,152480
11/7/19 17:07,Sufjan Stevens,The Predatory Wasp of The Palisades Is Out To Get Us,323013
11/7/19 17:08,Sufjan Stevens,Death with Dignity,61658
11/7/19 17:13,Courtney Barnett,Keep On,267346
11/7/19 17:15,Courtney Barnett,Charity,150836
11/8/19 2:04,Anne Sexton,What's That,1021
11/8/19 2:04,PUP,See You at Your Funeral,4318
11/8/19 2:04,Anne Sexton,Elizabeth Gone,1439
11/8/19 2:04,PUP,"If This Tour Doesn't Kill You, I Will",8544
11/8/19 2:06,PUP,"If This Tour Doesn't Kill You, I Will",138813
11/8/19 2:07,Anne Sexton,The Moss Of His Skin,59000
11/8/19 2:12,Anne Sexton,The Operation,284370
11/8/19 2:15,Anne Sexton,All My Pretty Ones,193600
11/8/19 2:21,Julia Jacklin,Comfort,4287
11/8/19 2:21,Julia Jacklin,Turn Me Down,349626
11/8/19 15:10,Lucy Dacus,Fool's Gold,198447
11/8/19 15:12,Lucy Dacus,La Vie En Rose,170504
11/8/19 15:17,Lucy Dacus,My Mother & I,279032
11/8/19 15:21,Lucy Dacus,Forever Half Mast,242488
11/8/19 15:25,Lucy Dacus,Dancing In The Dark,200539
11/8/19 15:30,Lucy Dacus,In The Air Tonight,328621
11/8/19 15:33,Lucy Dacus,Last Christmas,161811
11/8/19 15:35,Lucy Dacus,I Don't Wanna Be Funny Anymore,163292
11/8/19 15:36,Angel Olsen,Shut Up Kiss Me,40687
11/9/19 3:37,The Avett Brothers,The Greatest Sum (Acoustic),4318
11/9/19 3:37,The Avett Brothers,Murder in the City,15371
11/9/19 3:37,The Avett Brothers,Love Like The Movies,3761
11/9/19 3:42,The Avett Brothers,Pretty Girl from Cedar Lane,201306
11/9/19 3:46,The Avett Brothers,"Left on Laura, Left on Lisa",239866
11/9/19 3:52,The Avett Brothers,Pretty Girl from Feltre,332453
11/9/19 3:55,The Avett Brothers,Walking For You,208040
11/9/19 3:55,The Avett Brothers,Tear Down the House,186
11/9/19 3:59,The Avett Brothers,Shame,233853
11/9/19 4:02,The Avett Brothers,Distraction #74,147600
11/9/19 4:06,The Avett Brothers,Laundry Room,236743
11/10/19 16:59,PUP,Morbid Stuff,164600
11/10/19 17:02,PUP,Kids,210160
11/10/19 17:05,PUP,Free at Last,154813
11/10/19 17:08,PUP,See You at Your Funeral,220133
11/10/19 17:10,Frankie Cosmos,Fool,111223
11/10/19 17:14,PUP,Scorpion Hill,308133
11/10/19 17:17,PUP,Closure,188413
11/10/19 17:20,PUP,"Bloody Mary, Kate and Ashley",164040
11/10/19 17:23,PUP,Sibling Rivalry,190901
11/11/19 3:41,Courtney Barnett,Keep On,267346
11/11/19 3:46,Courtney Barnett,Peepin' Tom,254693
11/11/19 3:49,Big Thief,Shark Smile - Edit,194760
11/11/19 3:51,Julien Baker,Me & My Dog,135808
11/11/19 23:01,Pinegrove,Phase,150653
11/11/19 23:04,Pinegrove,Moment,190853
11/11/19 23:08,Pinegrove,Rings,234173
11/11/19 23:10,Pinegrove,Portal,148946
11/11/19 23:11,Pinegrove,Intrepid,75167
11/11/19 23:14,Pinegrove,Paterson & Leo,128600
11/11/19 23:15,Pinegrove,Angelina,98226
11/11/19 23:16,Pinegrove,Thanksgiving,65493
11/11/19 23:18,Pinegrove,Easy Enough,121413
11/11/19 23:23,Pinegrove,Darkness,273533
11/11/19 23:25,Pinegrove,Skylight,96012
11/13/19 11:53,Courtney Barnett,Keep On,161450
11/14/19 15:13,Vagabon,Full Moon In Gemini,172504
11/14/19 15:14,Pinegrove,Amulets,60706
11/14/19 15:15,Pinegrove,Light On,51731
11/14/19 15:19,Vagabon,Flood,224769
11/14/19 15:22,Vagabon,Secret Medicine,176312
11/14/19 15:27,Vagabon,Water Me Down,272230
11/14/19 15:30,Vagabon,In A Bind,220173
11/14/19 15:33,Vagabon,Wits About You,159036
11/14/19 15:35,Vagabon,Please Don't Leave The Table,151201
11/14/19 15:58,Pinegrove,Moment,4170
11/14/19 15:58,Ben Howard,I Forget Where We Were,116917
11/14/19 15:58,Pinegrove,Rings,1205
11/14/19 15:58,Pinegrove,Portal,17045
11/14/19 15:58,Pinegrove,Portal,8063
11/14/19 15:59,Michael Giacchino,We're In the Club Now,43493
11/14/19 16:03,Michael Giacchino,Married Life,250573
11/14/19 16:07,Michael Giacchino,"Carl Goes Up - From ""Up""",214466
11/14/19 16:08,Michael Giacchino,52 Chachki Pickup,74493
11/14/19 16:09,Michael Giacchino,Paradise Found,63546
11/14/19 16:10,Michael Giacchino,Walkin' the House,63933
11/14/19 16:11,Michael Giacchino,Three Dog Dash,51106
11/14/19 16:12,Michael Giacchino,Kevin Beak'n,74040
11/14/19 16:14,Michael Giacchino,Canine Conundrum,123666
11/14/19 16:15,Michael Giacchino,The Nickel Tour,52533
11/14/19 16:16,Michael Giacchino,The Explorer Motel,86320
11/14/19 16:19,Michael Giacchino,Escape from Muntz Mountain,163426
11/14/19 16:21,Michael Giacchino,Giving Muntz the Bird,117600
11/14/19 16:23,Michael Giacchino,Memories Can Weigh You Down,82320
11/14/19 16:26,Michael Giacchino,The Small Mailman Returns,191560
11/14/19 16:26,Michael Giacchino,He's Got the Bird,29453
11/14/19 16:32,Michael Giacchino,Seizing the Spirit of Adventure,319533
11/14/19 16:34,Michael Giacchino,It's Just a House,119466
11/14/19 16:41,Michael Giacchino,Up With End Credits,458933
11/14/19 16:44,Michael Giacchino,The Spirit of Adventure,149973
11/14/19 16:46,Jeremy Soule,Solitude,130229
11/14/19 16:48,Dario Marianelli,Yes! (feat. Jack Liebeck),121373
11/14/19 16:48,Ramin Djawadi,Stay a Thousand Years,31781
11/14/19 16:52,King Princess,1950,225133
11/14/19 16:56,King Princess,Talia,207720
11/14/19 16:59,King Princess,Pussy Is God,205533
11/14/19 17:02,King Princess,Holy,174666
11/14/19 17:05,King Princess,Ain't Together,202280
11/14/19 17:09,King Princess,Hit the Back,203826
11/14/19 17:12,King Princess,Upper West Side,211413
11/14/19 17:16,King Princess,If You Think It's Love,203946
11/15/19 1:41,Vagabon,Please Don't Leave The Table,70294
11/15/19 1:46,Vagabon,Home Soon,290414
11/15/19 1:50,Vagabon,Every Woman,207078
11/15/19 1:53,Vagabon,Full Moon In Gemini - Monako Reprise,206032
11/15/19 2:01,Vagabon,Every Woman,207078
11/15/19 2:09,Black Belt Eagle Scout,Indians Never Die,306
11/15/19 2:09,Black Belt Eagle Scout,Soft Stud,368063
11/15/19 14:43,Birdtalker,Heavy,264150
11/15/19 14:48,Black Belt Eagle Scout,I Don't Have You In My Life,263667
11/15/19 14:51,Girlpool,Cut Your Bangs,172988
11/15/19 14:56,Mt. Joy,Younger Days,297240
11/15/19 14:59,Langhorne Slim,"I Love You, But Goodbye",186066
11/15/19 15:02,Johnny Cash,Hurt,216533
11/15/19 15:05,Cat Power,Sea of Love,139466
11/15/19 15:09,Pinegrove,Size of the Moon,247904
11/15/19 15:15,Lucy Dacus,Night Shift,391829
11/15/19 15:21,King Princess,Prophet,184737
11/15/19 15:21,Julia Jacklin,Turn Me Down,349626
11/15/19 15:22,Snail Mail,The 2nd Most Beautiful Girl In The World,60693
11/15/19 16:54,Billie Eilish,bad guy,194087
11/15/19 16:58,Billie Eilish,lovely (with Khalid),200185
11/15/19 17:01,Billie Eilish,when the party's over,196077
11/15/19 17:03,Billie Eilish,bury a friend,147507
11/15/19 17:07,Billie Eilish,everything i wanted,245425
11/15/19 18:44,Billie Eilish,xanny,204567
11/15/19 23:17,Vagabon,Every Woman,207078
11/15/19 23:20,Vagabon,Secret Medicine,176312
11/15/19 23:23,Vagabon,In A Bind,220173
11/15/19 23:28,Vagabon,Water Me Down,51155
11/16/19 0:05,Vagabon,In A Bind,487
11/16/19 0:05,Vagabon,Secret Medicine,650
11/16/19 0:08,Vagabon,Every Woman,207078
11/16/19 0:08,Kishi Bashi,Honeybody,13475
11/16/19 0:12,Runnner,Eggshell,204685
11/16/19 0:13,Mt. Joy,Rearrange Us,44475
11/16/19 0:17,Birdtalker,Heavy,264150
11/16/19 0:18,Calexico,Father Mountain,45196
11/16/19 16:36,Calexico,Father Mountain,174053
11/16/19 16:40,Vagabon,Every Woman,207078
11/16/19 16:44,Julia Jacklin,Someday - triple j Like A Version,264908
11/16/19 16:48,Clairo,Alewife,213000
11/16/19 16:52,Birdtalker,Heavy,264150
11/16/19 16:55,Julia Jacklin,Pressure To Party,182306
11/16/19 17:01,Black Belt Eagle Scout,Soft Stud,368063
11/16/19 17:04,Vansire,That I Miss You,140116
11/16/19 17:08,Wilderado,Surefire,240252
11/16/19 17:12,John Craigie,Boston In November,224493
11/16/19 17:15,Lady Gaga,Always Remember Us This Way,210200
11/16/19 17:18,Mt. Joy,Rearrange Us,150630
11/16/19 17:18,Dawes,If I Wanted Someone,1357
11/16/19 17:21,Saintseneca,Ladder to the Sun,196920
11/16/19 17:29,Kishi Bashi,Honeybody,447824
11/16/19 19:18,On the Inside,"On the Inside, Part I",1670335
11/16/19 19:32,On the Inside,"On the Inside, Part II",693653
11/16/19 21:20,On the Inside,"On the Inside, Part II",1332825
11/16/19 21:20,On the Inside,"On the Inside, Part I",1300
11/16/19 22:07,On the Inside,"On the Inside, Part III",2836023
11/16/19 22:14,On the Inside,"On the Inside, Part II",39197
11/16/19 22:54,On the Inside,"On the Inside, Part IV",2428203
11/16/19 23:20,On the Inside,Behind the Scenes,1566394
11/18/19 14:15,Vagabon,Flood,25424
11/18/19 14:15,Vagabon,Every Woman,207078
11/18/19 14:15,Clairo,Bags,1194
11/18/19 14:15,Laura Stevenson,"Living Room, NY",3178
11/18/19 14:19,Kishi Bashi,Penny Rabbit and Summer Bear,213586
11/18/19 14:24,The Tallest Man On Earth,The Running Styles of New York,311613
11/18/19 14:29,Tame Impala,Patience,292267
11/18/19 14:34,Ruston Kelly,All Too Well,324986
11/18/19 14:35,Maggie Rogers,Back In My Body,13199
11/19/19 1:22,Vagabon,Every Woman,207078
11/19/19 1:25,Lykke Li,Unchained Melody,156000
11/19/19 1:29,Birdtalker,Heavy,264150
11/19/19 1:34,Courtney Barnett,Sunday Roast,284320
11/19/19 1:37,The Avett Brothers,Famous Flower of Manhattan,2832
11/19/19 1:37,PUP,Scorpion Hill,11026
11/19/19 1:37,Julia Jacklin,Pressure To Party,182306
11/19/19 1:41,shy kids,I Was in New York,241403
11/19/19 1:45,Clairo,Alewife,213000
11/19/19 1:47,Lady Gaga,Always Remember Us This Way,1555
11/19/19 1:47,Julia Jacklin,Someday - triple j Like A Version,143346
11/19/19 1:47,Saintseneca,Ladder to the Sun,1068
11/19/19 1:48,White Denim,Good News,65201
11/19/19 1:50,Julianna Zachariou,Subway Song,81153
11/20/19 2:02,Vagabon,Every Woman,207078
11/20/19 2:05,Vagabon,Every Woman,207078
11/20/19 2:09,Vagabon,Every Woman,207078
11/20/19 2:14,Julia Jacklin,Someday - triple j Like A Version,264908
11/20/19 2:18,Vagabon,Full Moon In Gemini - Monako Reprise,31708
11/20/19 2:18,Vagabon,Please Don't Leave The Table,221627
11/20/19 2:21,Phantastic Ferniture,Uncomfortable Teenager,200530
11/20/19 2:26,Phantastic Ferniture,Bad Timing,232007
11/20/19 2:29,Phantastic Ferniture,Take It Off,209504
11/20/19 19:24,Dum Dum Girls,Teardrops on My Pillow,9205
11/20/19 19:24,Dum Dum Girls,Always Looking,50133
11/20/19 19:24,Dum Dum Girls,In My Head,48170
11/20/19 19:25,Courtney Barnett,Keep On,19893
11/20/19 19:28,Bleached,Hard to Kill,206160
11/20/19 19:32,Palehound,Black Friday,204389
11/20/19 19:35,Molly Sarlé,Human,195189
11/20/19 19:39,Tanya Davis,Sad Secret,267493
11/20/19 19:44,Kishi Bashi,Honeybody,266453
11/20/19 19:47,Karen Dalton,Something On Your Mind,203333
11/20/19 19:51,The National,So Far Around the Bend,222933
11/20/19 19:54,Runnner,Eggshell,204685
11/20/19 19:57,Claud,If I Were You,171000
11/20/19 20:02,Julia Jacklin,Someday - triple j Like A Version,264908
11/20/19 20:10,Mal Blum,Weary,493746
11/20/19 20:13,Saintseneca,Ladder to the Sun,196920
11/20/19 20:17,Death Cab for Cutie,Your Heart Is An Empty Room,219360
11/20/19 20:20,Dr. Dog,Uncovering the Old,201866
11/20/19 20:24,Brandi Carlile,Hard Way Home,201493
11/20/19 20:26,Vansire,That I Miss You,140116
11/20/19 20:30,Wilderado,Surefire,240252
11/20/19 20:34,John Craigie,Boston In November,224493
11/20/19 20:36,Adrianne Lenker,Steamboat,161133
11/20/19 20:40,Lady Gaga,Always Remember Us This Way,210200
11/20/19 20:43,Mt. Joy,Rearrange Us,187335
11/20/19 20:48,Dawes,If I Wanted Someone,279266
11/20/19 20:50,Kacy Hill,Dinner,154637
11/20/19 20:54,Julianna Zachariou,Subway Song,218500
11/20/19 20:58,White Denim,Good News,261400
11/20/19 21:02,The Killers,Shot At The Night,242506
11/20/19 21:06,Bleached,Hard to Kill,206160
11/20/19 21:09,Palehound,Black Friday,204389
11/20/19 21:13,Better Oblivion Community Center,Sleepwalkin',192706
11/20/19 21:17,Your Smith,Bad Habit,234893
11/20/19 21:20,Laura Stevenson,"Living Room, NY",202773
11/20/19 21:23,Sidney Gish,Presumably Dead Arm (617 Sessions),214100
11/20/19 21:28,Tomberlin,Seventeen,271125
11/20/19 21:31,Soccer Mommy,I'm On Fire,187241
11/20/19 21:35,Pinegrove,Rings,234173
11/20/19 21:39,Better Oblivion Community Center,Didn't Know What I Was in For,243226
11/20/19 21:42,Girlpool,Cut Your Bangs,172988
11/20/19 21:46,Phoebe Bridgers,Friday I’m In Love - Recorded at Spotify Studios NYC,220812
11/20/19 21:50,Mitski,First Love / Late Spring,278640
11/20/19 21:53,Field Medic,henna tattoo,145780
11/20/19 21:59,Lucy Dacus,Night Shift,391829
11/20/19 22:03,Christian Lee Hutson,Northsiders,223520
11/20/19 22:06,Adrianne Lenker,A Love of Some Kind,173253
11/20/19 22:11,Snail Mail,Heat Wave,308346
11/20/19 22:15,Julien Baker,Me & My Dog,206465
11/20/19 22:18,Faye Webster,Kingston,202160
11/20/19 22:23,Soccer Mommy,Scorpio Rising,282866
11/20/19 22:26,Big Thief,Masterpiece,230586
11/20/19 22:29,Lucy Dacus,I Don't Wanna Be Funny Anymore,163292
11/20/19 22:32,Julia Jacklin,Pressure To Party,182306
11/20/19 22:37,(Sandy) Alex G,Proud,297024
11/20/19 22:42,Phoebe Bridgers,Scott Street,305000
11/20/19 22:47,The Beths,Little Death,294893
11/20/19 22:51,Molly Burch,Wild,220575
11/20/19 22:56,Snail Mail,Pristine,295333
11/20/19 22:59,Better Oblivion Community Center,Dylan Thomas,216786
11/20/19 23:03,Haley Heynderickx,Crow Song,184500
11/21/19 1:20,Black Belt Eagle Scout,Soft Stud,33843
11/21/19 1:20,Lucy Dacus,Forever Half Mast,3436
11/21/19 1:20,Big Thief,Not - Edit,17229
11/21/19 1:26,Black Belt Eagle Scout,Soft Stud,336726
11/21/19 1:29,Faye Webster,Kingston,202160
11/21/19 1:32,Kacy Hill,Dinner,154637
11/21/19 1:36,The Killers,Shot At The Night,242506
11/21/19 1:39,Mt. Joy,Rearrange Us,187335
11/21/19 1:42,Adrianne Lenker,Steamboat,161133
11/21/19 1:45,Ethan Gruska,On the Outside,189215
11/21/19 1:50,Dawes,If I Wanted Someone,279266
11/21/19 1:52,Lala Lala,Siren 042,161043
11/21/19 1:56,Lucy Dacus,Forever Half Mast,242488
11/21/19 12:09,Haley Heynderickx,First I'm Sorry,229738
11/21/19 12:14,Sylvan Esso,Rewind,279680
11/21/19 12:17,Ethan Gruska,On the Outside,189215
11/21/19 12:22,Blood Cultures,Indian Summer,295000
11/21/19 12:27,IS TROPICAL,Dancing Anymore,318426
11/21/19 12:28,Lala Lala,Siren 042,31380
11/22/19 4:13,Chance the Rapper,Do You Remember,10624
11/22/19 13:57,Manchester Orchestra,100 Dollars,23359
11/22/19 14:21,Anne Sexton,Elizabeth Gone,14814
11/22/19 14:23,Manchester Orchestra,100 Dollars,102426
11/22/19 14:26,PUP,Kids,210160
11/22/19 14:30,PUP,See You at Your Funeral,220133
11/22/19 14:34,Black Belt Eagle Scout,I Don't Have You In My Life,263667
11/22/19 14:39,Black Belt Eagle Scout,Indians Never Die,270871
11/22/19 14:42,Julia Jacklin,Turn Me Down,210588
11/22/19 18:52,ROSALÍA,MALAMENTE - Cap.1: Augurio,150027
11/22/19 18:55,ROSALÍA,PIENSO EN TU MIRÁ - Cap.3: Celos,193767
11/22/19 19:01,ROSALÍA,DI MI NOMBRE - Cap.8: Éxtasis,157291
11/23/19 1:00,Sjowgren,Now & Then,205893
11/23/19 1:02,Adrianne Lenker,Steamboat,161133
11/23/19 1:06,Rostam,Bike Dream,201760
11/23/19 1:09,Fenne Lily,Car Park,173499
11/23/19 1:12,Dr. Dog,I Only Wear Blue,223160
11/23/19 1:14,Leif Vollebekk,Vancouver Time,2554
11/23/19 1:14,Faye Webster,Kingston,859
11/23/19 1:14,Faye Webster,Kingston,90837
11/23/19 1:19,Leif Vollebekk,Vancouver Time,277973
11/23/19 1:23,The Killers,Shot At The Night,3135
11/23/19 1:23,Mal Blum,Things Still Left to Say,1648
11/23/19 1:23,Dayglow,Can I Call You Tonight?,278769
11/23/19 4:39,beabadoobee,If You Want To,198809
11/23/19 15:59,Manchester Orchestra,The Gold,9216
11/23/19 16:02,Manchester Orchestra,The Maze,178306
11/23/19 16:02,Manchester Orchestra,The Grocery,8649
11/23/19 16:07,Manchester Orchestra,The Gold,273066
11/23/19 17:29,Manchester Orchestra,The Moth,37418
11/23/19 17:33,Whitney,Golden Days,242093
11/23/19 17:37,Foxing,Nearer My God,215693
11/23/19 17:41,Lucy Dacus,Forever Half Mast,242488
11/23/19 17:44,Ages and Ages,Needle and Thread,182704
11/23/19 17:47,Wilderado,Dogs,181866
11/23/19 17:50,The National,So Far Around the Bend,222933
11/23/19 17:54,Sniffle Party,Peach Dream,222066
11/23/19 17:58,Manchester Orchestra,The Gold - Phoebe Bridgers Version,233226
11/23/19 18:01,Berta Bigtoe,Hold the Fort,184007
11/23/19 18:03,Pinegrove,Angelina,98226
11/23/19 18:09,Black Belt Eagle Scout,Soft Stud,368063
11/23/19 18:12,Mt. Joy,Rearrange Us,187335
11/23/19 18:12,Haley Heynderickx,First I'm Sorry,878
11/26/19 4:24,My Chemical Romance,I Don't Love You,5468
11/26/19 4:24,Julien Baker,Turn Out the Lights,203973
11/26/19 4:30,Phoebe Bridgers,Killer + The Sound,331136
11/26/19 4:34,Gregory Alan Isakov,Idaho,282586
11/26/19 4:40,The Avett Brothers,Smoke In Our Lights,340626
11/26/19 4:43,Rise Against,Swing Life Away,200066
11/26/19 4:48,Tracy Chapman,Fast Car,296800
11/26/19 4:51,The Avett Brothers,Life,1024
11/26/19 4:51,Gordi,Heaven I Know,150763
11/26/19 4:51,Mal Blum,Things Still Left to Say,117214
11/26/19 4:54,Neutral Milk Hotel,In the Aeroplane Over the Sea,202346
11/26/19 4:57,The Weepies,World Spins Madly On,165133
11/26/19 4:59,Matt Berninger,Walking on a String,102111
11/27/19 14:56,Mal Blum,Salt Flats,285285
11/27/19 14:59,Brandi Carlile,Hard Way Home,154790
11/27/19 15:04,Max García Conover,New Sweden,281024
11/27/19 15:07,Max García Conover,Grand Marquis,178975
11/27/19 15:10,Max García Conover,Same Deer,180000
11/27/19 15:12,Max García Conover,Fire on I295,175160
11/27/19 15:15,Max García Conover,On the Street After the Show,157345
11/27/19 15:18,Max García Conover,Neighbor Joe,171309
11/27/19 15:21,Max García Conover,Another Traveling Salesman,207118
11/27/19 15:25,Max García Conover,Gone,205223
11/27/19 15:27,Max García Conover,Tiny Horses,108843
11/27/19 15:30,Max García Conover,Motorhome,203132
11/27/19 15:35,Max García Conover,Abigail for a While,308980
